timestamp,duration,src_bytes,dst_bytes,failed_logins,prediction,severity,risk_score
2025-12-30 09:54:05,48,4865,112756,10,attack,MEDIUM,75
2025-12-30 09:53:55,75,73570,114099,6,normal,LOW,25
2025-12-30 09:53:45,96,49417,59928,2,attack,HIGH,52
2025-12-30 09:53:35,93,91919,25193,5,normal,LOW,23
2025-12-30 09:53:25,45,99354,6978,6,normal,LOW,10
2025-12-30 09:53:15,134,51487,44520,5,attack,MEDIUM,65
2025-12-30 09:53:05,102,54694,99081,9,normal,LOW,9
2025-12-30 09:52:55,93,11691,108409,8,normal,LOW,18
2025-12-30 09:52:45,15,82837,97535,3,normal,LOW,29
2025-12-30 09:52:35,137,82809,15797,0,normal,LOW,15
2025-12-30 09:52:25,168,29735,12574,9,attack,HIGH,65
2025-12-30 09:52:15,24,59562,94329,8,normal,LOW,13
2025-12-30 09:52:05,132,75659,30941,9,normal,LOW,27
2025-12-30 09:51:55,38,78848,44864,3,normal,LOW,8
2025-12-30 09:51:45,178,38496,83999,8,normal,LOW,13
2025-12-30 09:51:35,39,52125,52500,3,normal,LOW,10
2025-12-30 09:51:25,148,11834,26415,2,normal,LOW,8
2025-12-30 09:51:15,49,65369,80174,10,normal,LOW,10
2025-12-30 09:51:05,113,32491,8234,4,normal,LOW,29
2025-12-30 09:50:55,117,43543,36649,4,normal,LOW,17
2025-12-30 09:50:45,76,12518,75903,2,attack,MEDIUM,78
2025-12-30 09:50:35,100,47909,89913,0,normal,LOW,5
2025-12-30 09:50:25,163,1608,16457,0,normal,LOW,22
2025-12-30 09:50:15,130,2627,3975,6,attack,HIGH,65
2025-12-30 09:50:05,76,103280,79095,0,normal,LOW,21
2025-12-30 09:49:55,108,5238,39989,9,normal,LOW,16
2025-12-30 09:49:45,67,8731,111496,3,normal,LOW,28
2025-12-30 09:49:35,107,27550,104050,2,attack,MEDIUM,65
2025-12-30 09:49:25,35,88882,102286,6,attack,HIGH,84
2025-12-30 09:49:15,46,96765,15098,10,normal,LOW,18
2025-12-30 09:49:05,20,43039,20617,2,normal,LOW,20
2025-12-30 09:48:55,122,89437,119047,2,attack,HIGH,68
2025-12-30 09:48:45,6,21761,101576,0,normal,LOW,11
2025-12-30 09:48:35,123,101400,53920,0,normal,LOW,19
2025-12-30 09:48:25,167,105144,94788,2,attack,MEDIUM,98
2025-12-30 09:48:15,23,81633,45689,8,attack,MEDIUM,54
2025-12-30 09:48:05,14,51707,10603,10,attack,MEDIUM,78
2025-12-30 09:47:55,4,65434,64943,9,normal,LOW,24
2025-12-30 09:47:45,58,76576,60374,1,attack,HIGH,64
2025-12-30 09:47:35,58,64297,70091,10,normal,LOW,9
2025-12-30 09:47:25,25,74102,11608,5,normal,LOW,11
2025-12-30 09:47:15,63,53472,42111,4,attack,MEDIUM,100
2025-12-30 09:47:05,44,115577,46896,8,normal,LOW,5
2025-12-30 09:46:55,6,64761,64732,3,attack,HIGH,85
2025-12-30 09:46:45,126,31130,61998,8,normal,LOW,14
2025-12-30 09:46:35,116,50004,107284,3,attack,HIGH,68
2025-12-30 09:46:25,119,93672,38090,4,normal,LOW,10
2025-12-30 09:46:15,172,119576,50964,6,normal,LOW,18
2025-12-30 09:46:05,2,78790,51406,0,attack,HIGH,67
2025-12-30 09:45:55,36,114843,114723,5,normal,LOW,16
2025-12-30 09:45:45,53,16106,18706,4,normal,LOW,7
2025-12-30 09:45:35,48,91494,14284,0,attack,HIGH,83
2025-12-30 09:45:25,167,88162,100194,8,normal,LOW,10
2025-12-30 09:45:15,56,64859,88024,5,normal,LOW,22
2025-12-30 09:45:05,66,110804,96164,4,normal,LOW,20
2025-12-30 09:44:55,169,92900,109585,2,normal,LOW,5
2025-12-30 09:44:45,120,92331,38146,1,normal,LOW,21
2025-12-30 09:44:35,114,75924,6588,4,attack,MEDIUM,81
2025-12-30 09:44:25,104,21915,77935,4,normal,LOW,26
2025-12-30 09:44:15,40,67193,23548,4,normal,LOW,24
2025-12-30 09:44:05,132,100292,53262,3,normal,LOW,28
2025-12-30 09:43:55,1,86244,12434,7,normal,LOW,8
2025-12-30 09:43:45,5,57056,73432,2,normal,LOW,26
2025-12-30 09:43:35,55,9601,41553,9,normal,LOW,28
2025-12-30 09:43:25,82,73490,13125,7,attack,HIGH,67
2025-12-30 09:43:15,19,62914,32892,6,normal,LOW,25
2025-12-30 09:43:05,68,7346,119961,7,normal,LOW,8
2025-12-30 09:42:55,81,119130,32970,7,normal,LOW,28
2025-12-30 09:42:45,69,54403,26266,5,attack,HIGH,58
2025-12-30 09:42:35,55,107996,113885,1,normal,LOW,29
2025-12-30 09:42:25,115,17019,106372,4,normal,LOW,11
2025-12-30 09:42:15,5,86789,14466,4,normal,LOW,30
2025-12-30 09:42:05,115,36538,57267,2,normal,LOW,12
2025-12-30 09:41:55,117,49065,99782,5,normal,LOW,18
2025-12-30 09:41:45,128,50698,52778,7,attack,HIGH,76
2025-12-30 09:41:35,19,84311,118073,3,attack,HIGH,55
2025-12-30 09:41:25,112,56633,20394,2,normal,LOW,14
2025-12-30 09:41:15,38,68201,71482,9,normal,LOW,18
2025-12-30 09:41:05,174,105153,78131,6,normal,LOW,5
2025-12-30 09:40:55,71,90534,73449,0,attack,MEDIUM,64
2025-12-30 09:40:45,165,88827,70376,5,normal,LOW,17
2025-12-30 09:40:35,158,116890,1004,9,normal,LOW,5
2025-12-30 09:40:25,89,116710,80720,9,normal,LOW,6
2025-12-30 09:40:15,78,42815,114020,3,normal,LOW,8
2025-12-30 09:40:05,66,74643,53888,5,normal,LOW,14
2025-12-30 09:39:55,36,72407,32764,7,normal,LOW,27
2025-12-30 09:39:45,156,13174,10833,1,normal,LOW,19
2025-12-30 09:39:35,173,67685,95971,7,normal,LOW,10
2025-12-30 09:39:25,55,109171,60231,1,normal,LOW,18
2025-12-30 09:39:15,124,72336,74886,6,normal,LOW,15
2025-12-30 09:39:05,124,66169,30638,8,normal,LOW,6
2025-12-30 09:38:55,155,108545,17443,7,normal,LOW,18
2025-12-30 09:38:45,83,85261,23905,2,attack,MEDIUM,92
2025-12-30 09:38:35,151,101209,23285,3,normal,LOW,15
2025-12-30 09:38:25,108,110483,6504,10,normal,LOW,23
2025-12-30 09:38:15,22,84174,60398,0,normal,LOW,28
2025-12-30 09:38:05,9,106402,14284,7,attack,HIGH,100
2025-12-30 09:37:55,54,39790,20672,7,normal,LOW,10
2025-12-30 09:37:45,112,44112,17230,6,normal,LOW,19
2025-12-30 09:37:35,164,17302,88364,7,attack,HIGH,84
2025-12-30 09:37:25,110,109793,99179,10,normal,LOW,8
2025-12-30 09:37:15,111,63784,60159,2,normal,LOW,23
2025-12-30 09:37:05,110,21861,86050,0,normal,LOW,21
2025-12-30 09:36:55,100,96784,23272,5,normal,LOW,14
2025-12-30 09:36:45,79,109001,28726,0,normal,LOW,23
2025-12-30 09:36:35,139,31894,43202,7,normal,LOW,23
2025-12-30 09:36:25,41,54418,88073,9,attack,HIGH,66
2025-12-30 09:36:15,20,23987,39447,9,normal,LOW,10
2025-12-30 09:36:05,61,100042,105933,4,normal,LOW,12
2025-12-30 09:35:55,128,50189,94462,5,normal,LOW,20
2025-12-30 09:35:45,47,73425,35919,0,normal,LOW,20
2025-12-30 09:35:35,103,80590,24401,0,attack,HIGH,59
2025-12-30 09:35:25,103,98502,48055,1,normal,LOW,7
2025-12-30 09:35:15,33,12181,7109,0,attack,MEDIUM,94
2025-12-30 09:35:05,136,48454,49962,6,normal,LOW,15
2025-12-30 09:34:55,49,51731,63789,6,attack,HIGH,85
2025-12-30 09:34:45,147,64139,83604,10,normal,LOW,5
2025-12-30 09:34:35,106,57102,37373,9,normal,LOW,24
2025-12-30 09:34:25,121,14313,75613,6,attack,HIGH,89
2025-12-30 09:34:15,151,15077,89252,4,normal,LOW,28
2025-12-30 09:34:05,12,85257,56165,8,normal,LOW,10
2025-12-30 09:33:55,133,24348,38848,8,attack,MEDIUM,50
2025-12-30 09:33:45,77,114113,55175,5,normal,LOW,7
2025-12-30 09:33:35,2,7366,3012,5,normal,LOW,11
2025-12-30 09:33:25,42,103554,78083,1,normal,LOW,28
2025-12-30 09:33:15,140,101739,14459,6,attack,HIGH,97
2025-12-30 09:33:05,56,93375,12431,2,normal,LOW,24
2025-12-30 09:32:55,87,28256,103839,7,normal,LOW,30
2025-12-30 09:32:45,128,47415,117716,7,normal,LOW,27
2025-12-30 09:32:35,79,3398,22092,10,normal,LOW,15
2025-12-30 09:32:25,173,14583,109161,8,normal,LOW,11
2025-12-30 09:32:15,146,96415,92802,0,normal,LOW,8
2025-12-30 09:32:05,57,107235,60435,3,attack,MEDIUM,54
2025-12-30 09:31:55,147,33292,40898,4,attack,HIGH,87
2025-12-30 09:31:45,37,46991,93939,2,normal,LOW,27
2025-12-30 09:31:35,92,2174,95323,8,normal,LOW,6
2025-12-30 09:31:25,29,6489,115296,8,normal,LOW,28
2025-12-30 09:31:15,62,36083,9548,10,normal,LOW,12
2025-12-30 09:31:05,137,113712,9910,10,attack,HIGH,73
2025-12-30 09:30:55,150,87014,11630,10,attack,HIGH,92
2025-12-30 09:30:45,78,41866,84293,4,normal,LOW,30
2025-12-30 09:30:35,129,108154,108141,5,normal,LOW,16
2025-12-30 09:30:25,135,97521,56211,0,attack,MEDIUM,97
2025-12-30 09:30:15,75,55825,85932,5,attack,HIGH,89
2025-12-30 09:30:05,82,1136,20356,5,normal,LOW,20
2025-12-30 09:29:55,128,51607,26048,7,attack,HIGH,60
2025-12-30 09:29:45,118,22194,99053,2,normal,LOW,5
2025-12-30 09:29:35,60,80039,111153,2,normal,LOW,14
2025-12-30 09:29:25,15,658,29543,9,attack,HIGH,65
2025-12-30 09:29:15,28,37499,31964,8,normal,LOW,17
2025-12-30 09:29:05,79,112379,4597,4,normal,LOW,24
2025-12-30 09:28:55,163,89072,29275,8,normal,LOW,15
2025-12-30 09:28:45,99,93265,47650,7,attack,MEDIUM,80
2025-12-30 09:28:35,48,35968,49024,2,attack,HIGH,56
2025-12-30 09:28:25,22,11148,72098,0,normal,LOW,8
2025-12-30 09:28:15,15,96442,119613,4,attack,HIGH,52
2025-12-30 09:28:05,107,96659,56497,0,attack,MEDIUM,73
2025-12-30 09:27:55,104,14111,92290,7,normal,LOW,21
2025-12-30 09:27:45,31,53337,21615,4,normal,LOW,26
2025-12-30 09:27:35,84,20893,43288,9,attack,MEDIUM,92
2025-12-30 09:27:25,1,72423,53492,5,normal,LOW,29
2025-12-30 09:27:15,156,73100,55997,8,normal,LOW,10
2025-12-30 09:27:05,103,72633,22379,4,attack,HIGH,71
2025-12-30 09:26:55,137,81000,59690,10,normal,LOW,19
2025-12-30 09:26:45,163,67557,60420,3,normal,LOW,11
2025-12-30 09:26:35,109,95035,83821,10,normal,LOW,16
2025-12-30 09:26:25,148,60278,73388,6,normal,LOW,22
2025-12-30 09:26:15,21,84926,98425,9,normal,LOW,22
2025-12-30 09:26:05,76,36179,28719,8,normal,LOW,12
2025-12-30 09:25:55,133,75920,48673,4,attack,HIGH,80
2025-12-30 09:25:45,131,50338,25140,1,normal,LOW,30
2025-12-30 09:25:35,119,37357,94590,0,normal,LOW,12
2025-12-30 09:25:25,10,54088,87998,7,normal,LOW,16
2025-12-30 09:25:15,138,12703,90191,7,normal,LOW,27
2025-12-30 09:25:05,5,119481,54937,5,attack,MEDIUM,63
2025-12-30 09:24:55,172,62356,71967,10,attack,MEDIUM,79
2025-12-30 09:24:45,176,37756,27239,8,attack,MEDIUM,84
2025-12-30 09:24:35,17,119333,79412,10,attack,HIGH,79
2025-12-30 09:24:25,157,11859,62743,3,normal,LOW,29
2025-12-30 09:24:15,69,70682,20648,0,normal,LOW,7
2025-12-30 09:24:05,135,107976,80788,1,normal,LOW,19
2025-12-30 09:23:55,42,39883,75412,3,attack,MEDIUM,91
2025-12-30 09:23:45,69,3383,66464,6,attack,HIGH,87
2025-12-30 09:23:35,122,37679,52271,3,normal,LOW,15
2025-12-30 09:23:25,80,46658,26985,0,normal,LOW,11
2025-12-30 09:23:15,2,69066,31808,2,normal,LOW,27
2025-12-30 09:23:05,28,98558,119058,4,attack,HIGH,75
2025-12-30 09:22:55,149,23274,79116,8,attack,MEDIUM,95
2025-12-30 09:22:45,59,70231,64840,1,attack,MEDIUM,83
2025-12-30 09:22:35,148,81164,27765,9,normal,LOW,30
2025-12-30 09:22:25,138,20412,48013,6,normal,LOW,16
2025-12-30 09:22:15,160,35186,10858,7,normal,LOW,13
2025-12-30 09:22:05,123,58157,68628,8,attack,HIGH,59
2025-12-30 09:21:55,75,33113,16357,9,normal,LOW,15
2025-12-30 09:21:45,62,95576,104096,8,normal,LOW,25
2025-12-30 09:21:35,123,94117,106566,7,attack,MEDIUM,65
2025-12-30 09:21:25,106,31431,114091,7,normal,LOW,18
2025-12-30 09:21:15,15,46389,21952,1,normal,LOW,29
2025-12-30 09:21:05,157,119446,27462,5,normal,LOW,16
2025-12-30 09:20:55,126,39440,74577,3,attack,HIGH,91
2025-12-30 09:20:45,135,4291,11188,1,normal,LOW,30
2025-12-30 09:20:35,89,62511,109486,7,normal,LOW,11
2025-12-30 09:20:25,175,83113,104776,0,normal,LOW,28
2025-12-30 09:20:15,121,83580,15530,10,attack,HIGH,97
2025-12-30 09:20:05,18,42462,40080,0,normal,LOW,22
2025-12-30 09:19:55,175,98961,119268,2,normal,LOW,14
2025-12-30 09:19:45,154,108036,62540,3,normal,LOW,24
2025-12-30 09:19:35,56,64114,50354,0,normal,LOW,5
2025-12-30 09:19:25,76,100486,101317,7,normal,LOW,5
2025-12-30 09:19:15,53,19771,90770,2,normal,LOW,18
2025-12-30 09:19:05,92,49307,22665,8,attack,HIGH,60
2025-12-30 09:18:55,147,78610,5248,5,normal,LOW,11
2025-12-30 09:18:45,180,16880,77419,8,normal,LOW,23
2025-12-30 09:18:35,131,28172,111222,9,normal,LOW,23
2025-12-30 09:18:25,41,91224,13047,5,attack,HIGH,65
2025-12-30 09:18:15,80,5621,100028,6,normal,LOW,13
2025-12-30 09:18:05,173,62239,22453,5,normal,LOW,24
2025-12-30 09:17:55,24,2772,86745,6,normal,LOW,19
2025-12-30 09:17:45,96,6481,17575,10,attack,HIGH,82
2025-12-30 09:17:35,159,91191,103510,10,normal,LOW,27
2025-12-30 09:17:25,99,92825,117116,7,normal,LOW,23
2025-12-30 09:17:15,85,109734,8807,3,normal,LOW,13
2025-12-30 09:17:05,2,74259,93963,4,normal,LOW,20
2025-12-30 09:16:55,143,17709,13564,8,attack,HIGH,52
2025-12-30 09:16:45,20,17601,73011,9,attack,MEDIUM,54
2025-12-30 09:16:35,163,92135,40061,5,normal,LOW,19
2025-12-30 09:16:25,38,71405,41874,9,attack,HIGH,55
2025-12-30 09:16:15,87,41118,77766,3,normal,LOW,6
2025-12-30 09:16:05,134,35724,582,4,normal,LOW,22
2025-12-30 09:15:55,55,26265,46407,0,normal,LOW,18
2025-12-30 09:15:45,129,115385,58069,4,normal,LOW,11
2025-12-30 09:15:35,170,98080,4995,0,normal,LOW,27
2025-12-30 09:15:25,113,35721,26650,8,normal,LOW,17
2025-12-30 09:15:15,149,1260,16471,3,normal,LOW,25
2025-12-30 09:15:05,164,90710,84289,3,normal,LOW,29
2025-12-30 09:14:55,154,7549,14831,9,normal,LOW,28
2025-12-30 09:14:45,168,90338,116849,9,attack,MEDIUM,71
2025-12-30 09:14:35,180,49484,84793,8,normal,LOW,6
2025-12-30 09:14:25,180,29108,118761,7,attack,MEDIUM,83
2025-12-30 09:14:15,91,19632,118448,1,normal,LOW,27
2025-12-30 09:14:05,108,27209,98826,6,normal,LOW,6
2025-12-30 09:13:55,84,3681,60298,0,normal,LOW,20
2025-12-30 09:13:45,137,41640,36076,3,normal,LOW,28
2025-12-30 09:13:35,145,58979,38824,9,attack,MEDIUM,62
2025-12-30 09:13:25,6,115346,68461,0,normal,LOW,28
2025-12-30 09:13:15,122,61311,96666,3,attack,MEDIUM,55
2025-12-30 09:13:05,65,24959,108077,10,normal,LOW,9
2025-12-30 09:12:55,61,66736,80046,4,normal,LOW,10
2025-12-30 09:12:45,45,58055,18533,1,normal,LOW,16
2025-12-30 09:12:35,122,104522,10159,0,normal,LOW,13
2025-12-30 09:12:25,101,74529,74160,1,normal,LOW,6
2025-12-30 09:12:15,163,62077,109397,10,attack,MEDIUM,66
2025-12-30 09:12:05,173,98856,50968,6,normal,LOW,30
2025-12-30 09:11:55,73,18525,6408,0,normal,LOW,25
2025-12-30 09:11:45,39,39478,57546,7,attack,HIGH,68
2025-12-30 09:11:35,37,98936,51234,7,normal,LOW,27
2025-12-30 09:11:25,150,111715,52354,2,normal,LOW,13
2025-12-30 09:11:15,50,89629,85671,10,normal,LOW,9
2025-12-30 09:11:05,149,16223,13057,9,normal,LOW,10
2025-12-30 09:10:55,55,51469,29319,0,normal,LOW,10
2025-12-30 09:10:45,20,87845,29597,0,normal,LOW,10
2025-12-30 09:10:35,166,108486,40466,6,normal,LOW,28
2025-12-30 09:10:25,164,10929,105763,3,attack,HIGH,74
2025-12-30 09:10:15,149,94390,72691,6,normal,LOW,14
2025-12-30 09:10:05,54,17478,99677,3,attack,HIGH,91
2025-12-30 09:09:55,88,75313,37821,7,normal,LOW,17
2025-12-30 09:09:45,49,21785,79002,10,normal,LOW,16
2025-12-30 09:09:35,131,80326,61288,7,normal,LOW,7
2025-12-30 09:09:25,113,104535,84378,6,normal,LOW,15
2025-12-30 09:09:15,55,6007,13191,8,normal,LOW,24
2025-12-30 09:09:05,27,4696,62370,0,normal,LOW,9
2025-12-30 09:08:55,6,14132,118063,8,normal,LOW,30
2025-12-30 09:08:45,161,118211,50733,3,attack,MEDIUM,81
2025-12-30 09:08:35,145,63876,22874,10,normal,LOW,11
2025-12-30 09:08:25,127,42540,53567,7,normal,LOW,12
2025-12-30 09:08:15,3,7090,117616,0,normal,LOW,9
2025-12-30 09:08:05,33,67166,107692,9,normal,LOW,29
2025-12-30 09:07:55,20,11748,33622,4,normal,LOW,24
2025-12-30 09:07:45,125,82789,42144,0,attack,HIGH,58
2025-12-30 09:07:35,156,85972,76363,0,normal,LOW,13
2025-12-30 09:07:25,15,8767,21507,2,attack,HIGH,52
2025-12-30 09:07:15,47,21515,67858,6,normal,LOW,8
2025-12-30 09:07:05,166,54095,94220,10,normal,LOW,5
2025-12-30 09:06:55,117,78312,80520,7,normal,LOW,22
2025-12-30 09:06:45,26,39179,27447,9,normal,LOW,10
2025-12-30 09:06:35,140,33031,88701,10,normal,LOW,9
2025-12-30 09:06:25,46,98883,6721,0,normal,LOW,14
2025-12-30 09:06:15,43,56449,8881,0,attack,HIGH,81
2025-12-30 09:06:05,179,58261,47467,7,normal,LOW,18
2025-12-30 09:05:55,127,12158,94275,3,normal,LOW,6
2025-12-30 09:05:45,97,103744,5006,5,normal,LOW,7
2025-12-30 09:05:35,54,114593,113245,7,attack,HIGH,63
2025-12-30 09:05:25,81,32487,103012,6,attack,MEDIUM,94
2025-12-30 09:05:15,13,27197,106270,7,normal,LOW,16
2025-12-30 09:05:05,64,89437,93735,10,normal,LOW,19
2025-12-30 09:04:55,1,94821,80377,1,attack,HIGH,93
2025-12-30 09:04:45,124,41747,13767,6,normal,LOW,12
2025-12-30 09:04:35,88,67632,39132,0,normal,LOW,15
2025-12-30 09:04:25,30,116156,40764,4,normal,LOW,13
2025-12-30 09:04:15,141,74236,37044,4,attack,MEDIUM,67
2025-12-30 09:04:05,56,3631,1884,8,normal,LOW,10
2025-12-30 09:03:55,48,43132,14062,8,normal,LOW,8
2025-12-30 09:03:45,83,61133,115893,3,normal,LOW,29
2025-12-30 09:03:35,33,3729,62235,5,normal,LOW,10
2025-12-30 09:03:25,83,70663,86474,3,attack,MEDIUM,55
2025-12-30 09:03:15,61,3752,41991,7,normal,LOW,23
2025-12-30 09:03:05,84,98702,111248,6,normal,LOW,9
2025-12-30 09:02:55,155,104664,43770,9,normal,LOW,10
2025-12-30 09:02:45,47,77525,37644,9,normal,LOW,19
2025-12-30 09:02:35,11,68556,92367,4,normal,LOW,30
2025-12-30 09:02:25,7,22964,90951,0,attack,HIGH,96
2025-12-30 09:02:15,130,24662,67057,5,normal,LOW,14
2025-12-30 09:02:05,131,48022,13061,4,attack,HIGH,51
2025-12-30 09:01:55,145,82341,51928,1,normal,LOW,19
2025-12-30 09:01:45,12,80937,86147,3,normal,LOW,19
2025-12-30 09:01:35,136,66858,50950,6,attack,HIGH,76
2025-12-30 09:01:25,159,33280,99320,0,normal,LOW,20
2025-12-30 09:01:15,57,99404,51960,6,attack,HIGH,69
2025-12-30 09:01:05,150,73316,60017,9,normal,LOW,7
2025-12-30 09:00:55,48,108266,64024,0,attack,HIGH,55
2025-12-30 09:00:45,136,47500,110343,10,attack,MEDIUM,57
2025-12-30 09:00:35,32,29344,55612,7,normal,LOW,24
2025-12-30 09:00:25,10,113220,15525,1,normal,LOW,13
2025-12-30 09:00:15,129,60374,5389,1,normal,LOW,22
2025-12-30 09:00:05,166,16990,20114,8,normal,LOW,7
2025-12-30 08:59:55,36,23082,63555,0,normal,LOW,14
2025-12-30 08:59:45,119,78846,77664,5,attack,HIGH,99
2025-12-30 08:59:35,61,1302,69572,1,attack,HIGH,96
2025-12-30 08:59:25,106,97554,93872,4,attack,HIGH,87
2025-12-30 08:59:15,93,92196,50340,4,attack,HIGH,57
2025-12-30 08:59:05,37,10571,34991,2,attack,HIGH,92
2025-12-30 08:58:55,39,78482,2428,10,normal,LOW,10
2025-12-30 08:58:45,174,95633,23985,0,attack,HIGH,75
2025-12-30 08:58:35,82,117891,87177,3,normal,LOW,13
2025-12-30 08:58:25,2,9869,24367,7,normal,LOW,5
2025-12-30 08:58:15,173,81673,88446,0,attack,HIGH,66
2025-12-30 08:58:05,118,42684,100668,8,normal,LOW,11
2025-12-30 08:57:55,176,64527,81861,3,normal,LOW,29
2025-12-30 08:57:45,139,66161,33031,6,normal,LOW,23
2025-12-30 08:57:35,90,37916,28568,10,normal,LOW,14
2025-12-30 08:57:25,120,27248,116542,5,attack,HIGH,78
2025-12-30 08:57:15,136,13097,64727,7,attack,MEDIUM,84
2025-12-30 08:57:05,177,89677,60575,5,attack,HIGH,51
2025-12-30 08:56:55,52,65601,114794,8,normal,LOW,5
2025-12-30 08:56:45,95,67911,755,10,normal,LOW,21
2025-12-30 08:56:35,15,3351,26417,0,normal,LOW,10
2025-12-30 08:56:25,147,109615,72978,6,attack,HIGH,79
2025-12-30 08:56:15,80,31916,80948,2,attack,HIGH,57
2025-12-30 08:56:05,136,11069,21532,8,normal,LOW,13
2025-12-30 08:55:55,88,87419,44145,1,normal,LOW,26
2025-12-30 08:55:45,157,87946,49462,3,normal,LOW,17
2025-12-30 08:55:35,84,69152,113363,5,attack,MEDIUM,61
2025-12-30 08:55:25,133,22670,34298,8,normal,LOW,15
2025-12-30 08:55:15,178,37846,113374,10,attack,HIGH,83
2025-12-30 08:55:05,177,68031,108855,0,normal,LOW,19
2025-12-30 08:54:55,19,81996,45274,7,normal,LOW,14
2025-12-30 08:54:45,66,45736,7609,7,normal,LOW,14
2025-12-30 08:54:35,55,117800,115263,2,normal,LOW,24
2025-12-30 08:54:25,50,92275,764,2,normal,LOW,18
2025-12-30 08:54:15,107,73157,6167,0,normal,LOW,23
2025-12-30 08:54:05,129,102321,97073,10,normal,LOW,13
2025-12-30 08:53:55,13,10897,22261,8,normal,LOW,19
2025-12-30 08:53:45,148,8669,52243,9,normal,LOW,29
2025-12-30 08:53:35,12,81871,117756,3,attack,HIGH,92
2025-12-30 08:53:25,60,108227,14023,4,normal,LOW,9
2025-12-30 08:53:15,25,70626,84895,3,attack,HIGH,85
2025-12-30 08:53:05,168,8814,93587,6,attack,HIGH,82
2025-12-30 08:52:55,30,43768,83436,8,attack,HIGH,92
2025-12-30 08:52:45,4,23640,17789,5,normal,LOW,14
2025-12-30 08:52:35,30,18734,23268,5,normal,LOW,24
2025-12-30 08:52:25,120,105305,119079,5,normal,LOW,9
2025-12-30 08:52:15,91,19163,65548,9,attack,HIGH,83
2025-12-30 08:52:05,30,60834,110126,0,normal,LOW,24
2025-12-30 08:51:55,28,11828,21194,2,attack,MEDIUM,50
2025-12-30 08:51:45,56,2625,96600,10,normal,LOW,23
2025-12-30 08:51:35,169,25845,110003,5,attack,HIGH,80
2025-12-30 08:51:25,40,40003,5743,3,normal,LOW,5
2025-12-30 08:51:15,33,93889,1873,5,normal,LOW,25
2025-12-30 08:51:05,4,66500,21958,0,attack,MEDIUM,71
2025-12-30 08:50:55,145,111556,112420,8,normal,LOW,6
2025-12-30 08:50:45,166,111176,27333,2,normal,LOW,23
2025-12-30 08:50:35,78,14502,78463,10,attack,HIGH,98
2025-12-30 08:50:25,51,82484,82630,7,normal,LOW,10
2025-12-30 08:50:15,121,118828,83267,2,normal,LOW,24
2025-12-30 08:50:05,59,62786,45239,7,normal,LOW,6
2025-12-30 08:49:55,26,57377,11792,2,normal,LOW,14
2025-12-30 08:49:45,69,52083,4699,5,normal,LOW,22
2025-12-30 08:49:35,160,90481,20454,6,normal,LOW,7
2025-12-30 08:49:25,16,77389,42846,9,attack,MEDIUM,88
2025-12-30 08:49:15,63,36893,90835,10,attack,MEDIUM,87
2025-12-30 08:49:05,25,53030,115084,3,normal,LOW,5
2025-12-30 08:48:55,34,56626,86977,1,normal,LOW,24
2025-12-30 08:48:45,173,24004,88548,0,attack,HIGH,67
2025-12-30 08:48:35,100,34448,86315,5,normal,LOW,5
2025-12-30 08:48:25,13,24693,82183,9,normal,LOW,24
2025-12-30 08:48:15,114,103283,13281,0,normal,LOW,11
2025-12-30 08:48:05,166,10969,83677,1,attack,HIGH,55
2025-12-30 08:47:55,132,109265,7622,1,normal,LOW,28
2025-12-30 08:47:45,95,69317,85222,9,attack,MEDIUM,55
2025-12-30 08:47:35,109,73746,77594,5,normal,LOW,20
2025-12-30 08:47:25,170,15491,56616,1,normal,LOW,26
2025-12-30 08:47:15,17,50414,77476,10,normal,LOW,22
2025-12-30 08:47:05,24,33386,14048,8,normal,LOW,21
2025-12-30 08:46:55,122,107759,72324,8,attack,HIGH,84
2025-12-30 08:46:45,103,75815,62599,4,normal,LOW,8
2025-12-30 08:46:35,48,29832,42782,5,attack,HIGH,71
2025-12-30 08:46:25,73,31346,67565,0,normal,LOW,30
2025-12-30 08:46:15,23,68944,13365,6,attack,MEDIUM,95
2025-12-30 08:46:05,167,65431,40586,0,attack,MEDIUM,86
2025-12-30 08:45:55,37,91606,45369,1,normal,LOW,25
2025-12-30 08:45:45,171,42128,108756,6,normal,LOW,18
2025-12-30 08:45:35,39,104185,65834,3,normal,LOW,19
2025-12-30 08:45:25,180,52754,86628,3,attack,HIGH,59
2025-12-30 08:45:15,119,97561,51744,5,normal,LOW,15
2025-12-30 08:45:05,12,71055,41469,3,normal,LOW,12
2025-12-30 08:44:55,165,116678,90115,0,attack,HIGH,94
2025-12-30 08:44:45,26,36017,69067,6,normal,LOW,13
2025-12-30 08:44:35,23,34703,32621,10,attack,MEDIUM,89
2025-12-30 08:44:25,43,4684,42111,7,normal,LOW,14
2025-12-30 08:44:15,11,61150,118465,0,attack,HIGH,79
2025-12-30 08:44:05,131,17921,24323,1,normal,LOW,25
2025-12-30 08:43:55,133,20613,15444,5,normal,LOW,13
2025-12-30 08:43:45,157,53289,4068,0,normal,LOW,15
2025-12-30 08:43:35,124,5733,17834,9,normal,LOW,23
2025-12-30 08:43:25,119,21447,25166,6,normal,LOW,17
2025-12-30 08:43:15,94,43492,13157,9,attack,HIGH,70
2025-12-30 08:43:05,113,9255,61184,0,normal,LOW,24
2025-12-30 08:42:55,38,61670,109743,1,normal,LOW,13
2025-12-30 08:42:45,175,54156,7335,0,normal,LOW,17
